nan,nan,nan,nan,nan,nan,nan,nan
4.611860069224077,5.19301252102391,0.6019852007557844,5.949536809130025,-3.3070470445355764,1.8462931831829383,-5.466043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,5.949536809130025,-3.3070470445355764,1.8462931831829383,-5.466043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,6.949536809130025,-3.3070470445355764,1.8462931831829383,-5.466043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,6.449536809130025,-2.8070470445355764,1.8462931831829383,-5.466043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,5.949536809130025,-2.3070470445355764,2.3462931831829383,-5.466043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,5.949536809130025,-2.3070470445355764,2.3462931831829383,-4.966043598406607,0.6984088030463615
4.611860069224077,4.19301252102391,1.6019852007557844,5.949536809130026,-2.3070470445355764,2.179626516516272,-4.79937693173994,1.0317421363796948
4.844127485711688,4.134350315552883,1.6630531211423432,5.802293651832687,-2.24286064159713,1.763713445522647,-4.33443946290735,1.0244682204740099
4.686432833160276,4.1211142002571854,1.6768320445328762,5.769070771941941,-2.228378086383126,1.7450807514399138,-4.304745258659966,1.0228269867562219
4.686432833160276,4.181211615587487,1.7345619771074225,5.769070771941941,-2.228378086383126,1.7450807514399138,-4.304745258659965,0.6894936534228885
4.664845210808428,4.251293284833768,1.597210809891941,5.803762206081387,-2.2435008154189515,1.7645370683437254,-4.335752038757269,0.6912074347571774
4.4906446484427205,4.295289938937039,1.5514098696020218,5.939169803398666,-2.2343476170101386,1.8264718715889439,-4.4344551403817105,0.6966628716864411
4.6036530571513605,4.265780552734391,1.520784846356888,6.034618879788205,-2.3361392082234813,1.8299964254759624,-4.4400720856574365,0.6969733268816938
4.603272081403884,4.236071746767649,1.5292272728484133,5.997941723950412,-2.34487833218708,1.9284706672940188,-4.438866468266473,0.6969066909854658
4.619854503116472,4.178063776099101,1.4907113892608503,5.963685445279526,-2.3561669291779483,1.90911947227723,-4.431610514414016,0.6965056458516022
4.622210048210711,4.12435862178936,1.5740769677629078,5.972025505405585,-2.359802537579778,1.9137969051027859,-4.440444432015859,0.6719557497316211
4.615026848309454,4.131715632906644,1.574759119427491,5.9644332987856385,-2.3574006538169217,1.9003476296233914,-4.484498940466104,0.6818726898308759
4.595632065541766,4.129005753741651,1.5751275081611944,5.942893418571955,-2.395870645426607,1.897592530002222,-4.480226741178137,0.6826236178976015
4.599102101999484,4.1618651025532065,1.581816995346873,5.891920071655188,-2.3335280717385274,1.9044830210706831,-4.491207850417798,0.6832305567666378
4.6048303243185655,4.17240696865863,1.5817313428260016,5.920273718674294,-2.335205614378845,1.8222835509918873,-4.4924163168138405,0.6868215093325941
4.6074898523670615,4.1714289791469055,1.5856259329843692,5.9190885363271875,-2.3318669268568244,1.8421008600531938,-4.487933707600854,0.6896773761433567
4.594915358019045,4.186041891084853,1.5883373265983818,5.942634369852949,-2.324546771734492,1.8555255618524662,-4.501810374707654,0.6909142396765355
4.594915358019045,4.18859242707749,1.590787386556445,5.941545728930643,-2.3270441063602907,1.8555255618524662,-4.500824893471686,0.7087441689459959
